k,tau,f(u),f(v),"q(u,v)",||x-y||,currentMin
0.0,1.0,19.035483554947348,19.266070012741544,19.035795633612302,0.0,19.090505021067884
0.0,1.0,14.036726021082629,14.093828116171792,14.037396186686543,0.0,19.090505021067884
0.0,1.0,13.239589133435146,13.400326547479182,13.240288610283702,0.0,14.093828116171792
0.0,1.0,12.85281433601179,12.784694577204078,12.853897361845831,0.0,13.400326547479182
0.0,1.0,11.915679111561332,12.15689388851419,11.916845733417087,0.0,12.784694577204078
0.0,1.0,11.246365587711495,11.696731782321649,11.24873456195351,0.0,12.15689388851419
0.0,1.0,11.208695911557783,11.590228004414854,11.211568127942401,0.0,11.696731782321649
0.0,1.0,10.336427072938406,10.652819500796738,10.339613285086124,0.0,11.590228004414854
0.0,1.0,10.074761206879174,10.82420357893605,10.07857339865363,0.0,10.652819500796738
0.0,1.0,9.551878661898243,9.78469699113819,9.5561803905973,0.0,10.652819500796738
0.0,1.0,9.263507990676004,9.718800524645744,9.268206077941402,0.0,9.78469699113819
0.0,1.0,9.261057253314377,9.129250206948427,9.266586687148807,0.0,9.718800524645744
0.0,1.0,8.741312040658954,9.110892630662448,8.746657596433277,0.0,9.129250206948427
0.0,1.0,8.592023107066566,8.762960396884779,8.598454338771878,0.0,9.110892630662448
0.0,1.0,8.273468775469695,8.659743780003367,8.280052263882014,0.0,8.762960396884779
0.0,1.0,8.083209591997573,8.466817154169647,8.091037914092638,0.0,8.659743780003367
0.0,1.0,8.069988016051298,8.475168605816734,8.078648490721017,0.0,8.466817154169647
0.0,1.0,7.747190147101662,8.445839324122574,7.756038095829451,0.0,8.466817154169647
0.0,1.0,7.627368517951226,8.57070224210048,7.637388112056092,0.0,8.445839324122574
0.0,1.0,7.426052923700581,8.33639596714761,7.436421310822405,0.0,8.445839324122574
0.0,1.0,7.405404230706836,8.87053448502256,7.417581637520579,0.0,8.33639596714761
0.0,1.0,6.950454513129543,8.147477505000666,6.963321142645242,0.0,8.33639596714761
0.0,1.0,6.875142837587859,8.246806056668305,6.888373054849664,0.0,8.147477505000666
0.0,1.0,6.818046827012637,7.982517845633353,6.832091152645655,0.0,8.147477505000666
0.0,1.0,6.793800954003302,8.218551077732187,6.808094035526527,0.0,7.982517845633353
0.0,1.0,6.636551446957171,7.929709587030061,6.651311689916538,0.0,7.982517845633353
0.0,1.0,6.544378116591915,7.972470928733429,6.560165950299493,0.0,7.929709587030061
0.0,1.0,6.535823590562089,7.695136540244221,6.5525183327103385,0.0,7.929709587030061
0.0,1.0,6.3740304185463685,7.7751425979283795,6.390714931491859,0.0,7.695136540244221
0.0,1.0,6.306633007322276,7.5714477934917,6.3245253266809405,0.0,7.695136540244221
0.0,1.0,6.203921091077177,7.680430645728578,6.2218669854218005,0.0,7.5714477934917
0.0,1.0,6.1684867111505355,7.355848650821613,6.188893415491927,0.0,7.5714477934917
0.0,1.0,5.938301814668279,7.490629205282886,5.958673580566669,0.0,7.355848650821613
0.0,1.0,5.8924952839469285,7.353002728003588,5.913557960553122,0.0,7.355848650821613
0.0,1.0,5.855959853571505,7.468252674248987,5.877472878933289,0.0,7.353002728003588
0.0,1.0,5.834952679454176,7.463703132157008,5.857239914289925,0.0,7.353002728003588
0.0,1.0,5.752326298829743,7.3413369861415845,5.774817664486014,0.0,7.353002728003588
0.0,1.0,5.732621634412681,7.39558703376845,5.757362553898512,0.0,7.3413369861415845
0.0,1.0,5.547318580628257,7.000024119941344,5.572392777215326,0.0,7.3413369861415845
0.0,1.0,5.5113317986521935,7.248359968810533,5.536896651836806,0.0,7.000024119941344
