k,tau,f(u),f(v),"q(u,v)",||x-y||
0.0,1.0,2.774468957033406,4.431332765915272,2.846715728910097,0.0
0.0,1.0,2.238345117779346,4.916672940465261,2.3027371572666,0.0
0.0,1.0,2.095930940483697,6.045070676544796,2.1676822386285126,0.0
0.0,1.0,2.046129855666379,8.36194049512585,2.118842696010523,0.0
0.0,1.0,2.0140612155701376,8.341115888254961,2.0797915520362813,0.0
0.0,1.0,1.999431303985034,8.04271791459999,2.0650970735831,0.0
0.0,1.0,1.9920316972278158,7.72926232985931,2.0578335153689986,0.0
0.0,1.0,1.9880361173938468,7.451089360942632,2.0538738705706083,0.0
0.0,1.0,1.985783757717428,7.111777132583583,2.0504163456871587,0.0
0.0,1.0,1.9813355742991234,7.21842316561667,2.0394673284577327,0.0
0.0,1.0,1.9798719407253884,7.031572512683539,2.0320687954066328,0.0
0.0,1.0,1.9784329746428853,5.045038262876176,2.029280721229907,0.0
0.0,1.0,1.9757485883623076,4.811884426994652,2.0245515028686385,0.0
0.0,1.0,1.9746040862201255,4.673013507167056,2.023014812510953,0.0
0.0,1.0,1.9740031089013996,4.582278334409537,2.0220749361232966,0.0
0.0,1.0,1.9736311424771316,4.520295176520634,2.0214326623371184,0.0
0.0,1.0,1.9733753229840119,4.476666332803873,2.0209725160109064,0.0
0.0,1.0,1.9731865030145173,4.445343615866463,2.0206346219367695,0.0
0.0,1.0,1.9730405013042684,4.422563098437763,2.020382907014917,0.0
0.0,1.0,1.9729241532774893,4.405855424154012,2.0201936855058493,0.0
0.0,1.0,1.9728296053346526,4.393535749559021,2.0200505795182035,0.0
0.0,1.0,1.9727517734026776,4.384421637292633,2.0199418924879002,0.0
0.0,1.0,1.9726871330143894,4.377666655862299,2.0198590943973183,0.0
0.0,1.0,1.97263310684977,4.37265652621889,2.0197958762968216,0.0
0.0,1.0,1.9725877346918423,4.368941191309332,2.0197475259613156,0.0
0.0,1.0,1.97254948361811,4.366188719802594,2.019710498867456,0.0
0.0,1.0,1.9725171314560725,4.364153156005429,2.019682114945413,0.0
0.0,1.0,1.9724896906296578,4.362651646235605,2.0196603398334516,0.0
0.0,1.0,1.9724663555641229,4.36154793144793,2.019643624717104,0.0
0.0,1.0,1.9724464646465663,4.360740311415242,2.0196307877496382,0.0
0.0,1.0,1.9724294716962163,4.360152803173435,2.0196209255115956,0.0
1.0,1.1,1.9748501644693874,4.3551467770772945,2.0242062880367713,0.3072180131938208
1.0,1.1,1.9750197096034583,4.349829767519438,2.02419627030219,0.3072180131938208
1.0,1.1,1.9750856180848189,4.345220294028707,2.0241910861589725,0.3072180131938208
2.0,1.2100000000000002,1.977629353300074,4.336267377953405,2.028961392956249,0.29880205693022566
2.0,1.2100000000000002,1.9778273826919701,4.328635938378369,2.0289519091111887,0.29880205693022566
3.0,1.3310000000000004,1.9805070781623328,4.316076005875004,2.0339110216835494,0.29069459825262345
3.0,1.3310000000000004,1.9807361919367708,4.3062212882632025,2.033898720473648,0.29069459825262345
3.0,1.3310000000000004,1.980841970605411,4.298349836473591,2.0338937623608224,0.29069459825262345
4.0,1.4641000000000006,1.983577123499785,4.285085947993593,2.0390466996896364,0.2823423324979409
4.0,1.4641000000000006,1.983800824929375,4.275287655338516,2.0390353447068406,0.2823423324979409
4.0,1.4641000000000006,1.983906548253941,4.267528922348518,2.0390306456695817,0.2823423324979409
5.0,1.6105100000000008,1.986729398080513,4.253388553336478,2.0443861454971515,0.2744102776855756
5.0,1.6105100000000008,1.986958981403859,4.243404405882529,2.044374153966622,0.2744102776855756
5.0,1.6105100000000008,1.9870698412803165,4.235576071747687,2.0443689759158623,0.2744102776855756
6.0,1.771561000000001,1.9899869619414687,4.220464955819239,2.049936228142383,0.26675177408237705
6.0,1.771561000000001,1.9902241828952043,4.210193189048226,2.0499231386345205,0.26675177408237705
6.0,1.771561000000001,1.9903412328289818,4.202230785332603,2.049917203322867,0.26675177408237705
7.0,1.9487171000000014,1.9933581350151286,4.18615664255033,2.055705822530543,0.2593417906988823
7.0,1.9487171000000014,1.9936038949397243,4.175564802912419,2.0556914198830665,0.2593417906988823
7.0,1.9487171000000014,1.9937277324000746,4.167451457739418,2.055684586795551,0.2593417906988823
8.0,2.1435888100000016,1.996850641081835,4.150468929841367,2.0617044939560314,0.25216527442563014
8.0,2.1435888100000016,1.9971057906694938,4.139554356695129,2.0616886309093556,0.25216527442563014
8.0,2.1435888100000016,1.9972370065198533,4.131292091958144,2.0616808019568307,0.25216527442563014
9.0,2.357947691000002,2.000473147930961,4.113480988510958,2.0679420951975858,0.24520810011121705
9.0,2.357947691000002,2.000738602877476,4.10225577913522,2.0679246362096113,0.24520810011121705
9.0,2.357947691000002,2.0008778549112094,4.093854585847751,2.0679157203885703,0.24520810011121705
10.0,2.5937424601000023,2.0042354986291,4.075310443319324,2.0744285490796455,0.23845586212011582
10.0,2.5937424601000023,2.004512235951779,4.0637954824850056,2.074409350277319,0.23845586212011582
10.0,2.5937424601000023,2.00466024824766,4.055269044020179,2.0743992495064294,0.23845586212011582
10.0,2.5937424601000023,2.0047511550255877,4.048647848223624,2.074392880948021,0.23845586212011582
11.0,2.853116706110003,2.0082094866808973,4.030844931398846,2.0811644025766376,0.2317321733971563
11.0,2.853116706110003,2.0084826020381854,4.020055315784205,2.0811464063779677,0.2317321733971563
11.0,2.853116706110003,2.0086298024273788,4.012171378962648,2.081136798454237,0.2317321733971563
12.0,3.1384283767210035,2.0122513529160244,3.9930965101762297,2.0881813480356337,0.2254473764634899
12.0,3.1384283767210035,2.012548983669717,3.981556451937223,2.0881596876439383,0.2254473764634899
12.0,3.1384283767210035,2.01271324497543,3.9732021820019554,2.0881478898171717,0.2254473764634899
12.0,3.1384283767210035,2.0128160191968334,3.966763357590196,2.0881402148000547,0.2254473764634899
13.0,3.4522712143931042,2.0165609158088955,3.948338228894059,2.0954629367683104,0.2190918074161117
13.0,3.4522712143931042,2.0168575840836667,3.937330060908465,2.0954418994320907,0.2190918074161117
