k,tau,f(u),f(v),"q(u,v)",||x-y||
0.0,1.0,240.3959777219541,268.8029118898083,240.68899608439088,0.0
0.0,1.0,239.53989292412274,270.263378834138,239.87192520476955,0.0
0.0,1.0,239.341979282156,268.5252573818789,239.65476994686207,0.0
0.0,1.0,239.27219070257803,266.7058712342755,239.5589009771414,0.0
0.0,1.0,239.25145610074293,265.8733159893657,239.5324881423273,0.0
0.0,1.0,239.24530010501235,265.4369567521336,239.52467327360185,0.0
0.0,1.0,239.24337750340047,263.63039003640216,239.52118043728498,0.0
0.0,1.0,239.24671524742826,263.30249051927746,239.5096169891762,0.0
0.0,1.0,239.24662864257587,263.11518712179685,239.50895957609927,0.0
0.0,1.0,239.24660194270746,263.021891481132,239.50876847517085,0.0
0.0,1.0,239.24658655583187,262.97484722107146,239.5087099516078,0.0
0.0,1.0,239.24657621462921,262.95038690131446,239.50869176019881,0.0
0.0,1.0,239.2465693690296,262.9373345527735,239.5086860706166,0.0
1.0,1.1,239.2566725917589,262.7836955393357,239.5343947826932,0.7240396419906525
1.0,1.1,239.25689350324703,262.7468258090053,239.53439013164936,0.7240396419906525
2.0,1.2100000000000002,239.26786713210663,262.59079273921225,239.56158874609346,0.7103093159799247
2.0,1.2100000000000002,239.2681273205418,262.55348363079787,239.56158265975276,0.7103093159799247
3.0,1.3310000000000004,239.27994273768076,262.39924001531205,239.59033319513432,0.6964554167038611
3.0,1.3310000000000004,239.28022599840435,262.3617894077956,239.59032584527807,0.6964554167038611
4.0,1.4641000000000006,239.2929002173595,262.2090417322055,239.62069639709878,0.6826164438592696
4.0,1.4641000000000006,239.29320451554358,262.1711473448824,239.6206877845722,0.6826164438592696
5.0,1.6105100000000008,239.30675906959434,262.0197931962679,239.65275117118156,0.668842999744322
5.0,1.6105100000000008,239.30708409191624,261.981386857962,239.6527412044033,0.668842999744322
6.0,1.771561000000001,239.32154168800272,261.8314536407572,239.6865752337262,0.6551730635645511
6.0,1.771561000000001,239.32188752636628,261.7925598516755,239.68656376864485,0.6551730635645511
6.0,1.771561000000001,239.3220195499086,261.77961344235985,239.6865610807961,0.6551730635645511
7.0,1.9487171000000014,239.33733033938242,261.639290424612,239.72224783442113,0.6415203669532207
7.0,1.9487171000000014,239.33766843389424,261.6028583266845,239.72223722533263,0.6415203669532207
7.0,1.9487171000000014,239.3378004108275,261.5903301154345,239.7222346048027,0.6415203669532207
8.0,2.1435888100000016,239.35405338427702,261.4520163968466,239.75986350980637,0.6281329915931056
8.0,2.1435888100000016,239.35440727009913,261.4155342579088,239.75985192507338,0.6281329915931056
8.0,2.1435888100000016,239.35454948844242,261.40252776942543,239.75984886093548,0.6281329915931056
9.0,2.357947691000002,239.37177880294672,261.26586519310325,239.79951479203007,0.6149392627932996
9.0,2.357947691000002,239.37215116277716,261.22924072770394,239.79950185204845,0.6149392627932996
9.0,2.357947691000002,239.37230547702998,261.21570313650733,239.79949815245834,0.6149392627932996
10.0,2.5937424601000023,239.39054611180134,261.08056708322,239.841301937471,0.6019491610349424
10.0,2.5937424601000023,239.39093835760892,261.0437992502491,239.8412874047983,0.6019491610349424
10.0,2.5937424601000023,239.3911058974221,261.02971752611074,239.84128291476728,0.6019491610349424
11.0,2.853116706110003,239.4103979850861,260.8959561863555,239.88533145781528,0.5891735365625896
11.0,2.853116706110003,239.4108116686869,260.8590337133334,239.88531509587813,0.5891735365625896
11.0,2.853116706110003,239.41099358183692,260.84439410578307,239.88530964996167,0.5891735365625896
12.0,3.1384283767210035,239.43138394981295,260.7118228028236,239.9317158666679,0.5766192648598025
12.0,3.1384283767210035,239.43182099756876,260.67471878169704,239.93169740634497,0.5766192648598025
12.0,3.1384283767210035,239.4320186073223,260.6595032025947,239.93169081338155,0.5766192648598025
13.0,3.4522712143931042,239.4535619811925,260.5279106127725,239.98057342090988,0.5642888685837988
13.0,3.4522712143931042,239.4540247710543,260.4905832521229,239.98055254609338,0.5642888685837988
13.0,3.4522712143931042,239.45423963633368,260.47476866120525,239.98054458065943,0.5642888685837988
14.0,3.797498335832415,239.47699972409464,260.3439238040257,240.03202774524598,0.5521807589014095
14.0,3.797498335832415,239.47749112302463,260.3063182457709,240.03200408288652,0.5521807589014095
14.0,3.797498335832415,239.47772507239458,260.2898767951306,240.031994478184,0.5521807589014095
15.0,4.177248169415656,239.5017755467828,260.159536086402,240.08620731734072,0.5402896590718954
15.0,4.177248169415656,239.5022989321862,260.1215867072736,240.08618042860215,0.5402896590718954
15.0,4.177248169415656,239.50255408691734,260.10448632197864,240.0861688694127,0.5402896590718954
15.0,4.177248169415656,239.50269959186767,260.095656705206,240.0861627087622,0.5402896590718954
16.0,4.594972986357222,239.52807120610686,259.96921322015265,240.14323445980477,0.5285384210910326
16.0,4.594972986357222,239.5286035120558,259.9327034958603,240.14320822548714,0.5285384210910326
16.0,4.594972986357222,239.52886541311807,259.91594979178234,240.1431966546191,0.5285384210910326
16.0,4.594972986357222,239.5290169112216,259.9070923945288,240.14319030100262,0.5285384210910326
17.0,5.054470284992944,239.55584662347337,259.7811391717451,240.2032598227743,0.5170338945240472
17.0,5.054470284992944,239.55641164576681,259.74450922948324,240.2032312878618,0.5170338945240472
17.0,5.054470284992944,239.55669392327044,259.7273137328974,240.20321827111144,0.5170338945240472
17.0,5.054470284992944,239.55686006087478,259.7179846944875,240.2032109010992,0.5170338945240472
18.0,5.559917313492239,239.5852599513221,259.5920649790028,240.26641806688934,0.5057214015197018
18.0,5.559917313492239,239.5858648900176,259.55508838589685,240.2663861681176,0.5057214015197018
18.0,5.559917313492239,239.58617233452108,259.537313333351,240.2663710228109,0.5057214015197018
18.0,5.559917313492239,239.58635671538065,259.52740959759035,240.26636216574235,0.5057214015197018
19.0,6.115909044841463,239.61644792233386,259.40125490358616,240.33284791841191,0.49458054436811116
19.0,6.115909044841463,239.6170986093068,259.3638160599966,240.33281189119867,0.49458054436811116
19.0,6.115909044841463,239.6174349301495,259.34539817874577,240.33279408426705,0.49458054436811116
19.0,6.115909044841463,239.6176403490128,259.33486872672006,240.33278334019806,0.49458054436811116
19.0,6.115909044841463,239.61777849088782,259.32825834555575,240.33277628416175,0.49458054436811116
20.0,6.72749994932561,239.64965439789333,259.2036866440696,240.4026757599389,0.4835449361199894
20.0,6.72749994932561,239.65033510658998,259.1669037125216,240.40263916918602,0.4835449361199894
20.0,6.72749994932561,239.6506888274157,259.1485787134863,240.40262081727946,0.4835449361199894
20.0,6.72749994932561,239.65090683981782,259.1379255743831,240.40260954290423,0.4835449361199894
20.0,6.72749994932561,239.65105464716706,259.13113584852874,240.40260197528448,0.4835449361199894
